re78,treat,age,education,married,black,hispanic,nodegree,re74,re75
33.9877,0,46,14,1,0,0,0,5.2668,3.121
35.4654,0,28,15,1,0,0,0,5.2668,4.0161
35.4654,0,34,16,1,0,0,0,5.2668,4.0161
40.4897,0,35,16,1,0,0,0,5.2668,4.0161
36.9432,0,34,12,1,0,0,0,5.2668,5.8065
36.9432,0,40,16,1,0,0,0,5.2668,5.8065
36.9432,0,40,16,1,0,0,0,5.2668,5.8065
45.8095,0,29,14,1,0,0,0,5.2668,7.5968
38.4209,0,45,12,1,0,0,0,5.2668,8.3666
41.6719,0,34,16,1,0,0,0,5.2668,9.3871
42.263,0,47,12,1,0,0,0,5.2668,0.1032
35.4654,0,31,16,1,0,0,0,5.2668,1.1774
35.4654,0,53,12,1,1,0,0,5.2668,2.9677
0,0,51,12,1,0,0,0,5.2668,4.7581
56.1536,0,40,16,1,0,0,0,5.2668,4.7581
14.7773,0,27,12,1,0,0,0,5.2668,3.8887
96.0522,0,33,16,1,0,1,0,5.2668,5.9355
42.8541,0,41,16,1,0,0,0,5.5822,4.0161
42.8541,0,41,16,1,0,0,0,5.5822,4.0161
32.51,0,33,12,1,0,0,0,5.6587,4.0161
35.4654,0,53,13,1,0,0,0,5.6587,5.8065
27.3778,0,45,12,1,0,0,0,5.7566,1.5097
13.2995,0,50,17,1,0,0,0,6.0505,7.5968
21.8704,0,37,14,1,0,0,0,6.1975,9.3613
0,0,27,16,1,0,0,0,6.2464,0
40.9035,0,27,16,1,0,0,0,6.2464,8.1922
32.51,0,48,12,1,0,0,0,6.2464,1.3306
42.8541,0,47,12,1,0,0,0,6.2464,1.7961
35.4654,0,47,17,1,0,0,0,6.2464,4.0161
35.4654,0,33,15,1,0,0,0,6.2464,4.2131
57.6313,0,32,17,1,0,0,0,6.6402,4.0161
0,0,34,14,1,0,0,0,6.8342,0
30.4412,0,43,17,1,0,0,0,7.2261,6.65
25.8602,0,31,14,1,0,0,0,7.2261,7.9032
26.5991,0,26,12,1,0,0,0,7.2261,5.9597
36.9432,0,29,14,0,0,0,0,7.2261,7.2845
37.3865,0,44,17,1,0,0,0,7.2261,2.0754
39.6031,0,36,17,1,0,1,0,7.2261,3.3
44.3318,0,26,17,1,0,0,0,7.2261,4.0161
35.4654,0,28,16,1,0,0,0,7.2261,4.0161
39.8986,0,35,17,1,0,0,0,7.2261,5.8065
48.765,0,52,12,1,0,0,0,7.2261,5.8315
44.3082,0,36,13,0,0,0,0,7.2261,6.1502
38.4209,0,28,17,1,0,0,0,7.2261,7.5073
36.2043,0,44,17,1,0,0,0,7.2261,7.5968
39.5292,0,37,13,1,0,0,0,7.2261,7.5968
35.4654,0,51,12,1,0,0,0,7.2261,8.9395
36.9432,0,50,12,1,0,0,0,7.2261,9.029
27.9187,0,29,12,1,0,0,0,7.2261,9.9242
25.1214,0,32,17,1,0,0,0,7.2261,6.5484
44.3318,0,38,14,1,0,0,0,7.2261,0.129
35.7329,0,47,17,1,0,0,0,7.3436,8.9065
35.7329,0,47,17,1,0,0,0,7.3436,8.9065
42.8541,0,31,17,1,0,0,0,8.0098,6.7052
33.9877,0,50,16,1,0,0,0,8.2057,4.9113
43.7407,0,39,12,1,0,0,0,8.2057,9.3871
11.1288,0,27,13,1,0,0,0,8.4016,4.0161
48.765,0,46,16,1,0,0,0,8.5976,7.5968
48.765,0,46,16,1,0,0,0,8.5976,7.5968
42.8541,0,33,16,1,0,0,0,8.5976,1.1774
23.3895,0,25,16,0,0,0,0,9.1853,0
16.255,0,36,12,1,0,0,0,9.1853,5.2177
23.6436,0,39,12,1,0,0,0,9.1853,4.1694
33.4262,0,35,17,1,0,0,0,9.1853,0.4355
33.4262,0,35,17,1,0,0,0,9.1853,0.4355
31.2982,0,46,17,1,0,0,0,9.1853,1.3306
47.2873,0,31,17,1,0,0,0,9.1853,3.121
38.4209,0,52,15,1,0,0,0,9.1853,5.8065
40.6375,0,50,16,0,0,0,0,9.1853,5.8065
33.9877,0,49,12,1,0,0,0,9.1853,5.8065
51.7204,0,53,16,1,0,0,0,9.1853,5.8065
35.4654,0,44,14,1,0,0,0,9.1853,5.8065
36.9432,0,46,16,1,0,0,0,9.1853,5.8065
39.8986,0,42,14,1,0,0,0,9.1853,6.7016
45.8095,0,43,12,1,0,0,0,9.1853,6.7016
34.7266,0,28,12,1,1,0,0,9.1853,6.7768
39.3046,0,54,15,1,0,0,0,9.1853,7.4715
47.2873,0,42,16,1,0,0,0,9.1853,7.5968
39.8986,0,34,16,1,0,0,0,9.1853,7.5968
38.4209,0,29,13,1,1,0,0,9.1853,7.5968
38.4209,0,47,16,1,0,0,0,9.1853,9.3871
44.3318,0,33,16,1,0,0,0,9.1853,9.3871
33.9877,0,40,17,1,0,1,0,9.1853,1.1774
33.9877,0,40,17,1,0,1,0,9.1853,1.1774
36.9432,0,45,14,1,0,0,0,9.1853,2.5381
76.8418,0,31,16,1,0,0,0,9.1853,2.9677
41.3763,0,32,12,1,0,0,0,9.1853,2.9677
29.5545,0,27,17,1,0,0,0,9.1853,4.7581
51.7204,0,44,17,1,0,0,0,9.1853,4.7581
47.2873,0,38,17,1,0,0,0,9.1853,8.3387
44.3318,0,27,17,0,0,0,0,0.165,1.1774
27.1902,0,38,12,1,1,0,0,0.5705,0.7419
0,0,39,17,1,0,0,0,0.7527,0
35.4654,0,46,14,1,0,0,0,1.1446,0.2565
38.4209,0,25,17,1,0,0,0,1.1446,5.8065
36.9432,0,52,12,1,0,0,0,1.1446,7.5968
35.4654,0,35,15,1,0,0,0,1.1446,9.3871
39.8986,0,53,12,1,0,0,0,1.1446,2.9677
41.0808,0,33,16,1,0,0,0,1.1446,2.9677
47.2873,0,30,16,1,0,0,0,1.1446,2.9677
48.765,0,51,16,1,0,0,0,1.1446,4.7581
31.0323,0,36,12,1,1,0,0,1.7324,7.5968
51.0732,0,33,13,1,0,0,0,1.7324,7.2645
70.9309,0,50,17,1,0,0,0,2.1242,0
44.3318,0,47,16,1,0,0,0,2.1242,1.1774
41.3763,0,36,14,1,0,0,0,2.1242,2.0726
36.9432,0,48,12,1,0,0,0,2.1242,2.9677
36.9432,0,48,12,1,0,0,0,2.1242,2.9677
41.3763,0,48,17,1,0,0,0,2.2947,1.1774
31.0323,0,37,17,1,0,0,0,2.712,3.8629
39.8986,0,50,17,1,0,0,0,2.9079,4.7581
20.6882,0,34,16,1,0,0,0,3.1039,1.3048
26.5991,0,30,12,1,1,0,0,3.1039,1.4839
38.4209,0,28,16,1,0,0,0,3.1039,2.2258
32.51,0,37,12,0,0,0,0,3.1039,2.2258
31.0323,0,46,12,1,0,0,0,3.1039,5.8065
38.4209,0,32,12,1,0,1,0,3.1039,7.5968
50.2427,0,29,12,0,0,0,0,3.1039,7.5968
45.8095,0,40,16,1,0,0,0,3.1039,9.3871
51.2328,0,44,15,1,0,0,0,3.1039,9.3871
36.9432,0,38,12,1,0,0,0,3.1039,1.1774
7.3886,0,51,12,1,0,0,0,3.1039,1.3565
40.4158,0,33,17,1,0,0,0,3.1039,3.2363
54.6759,0,31,16,0,0,0,0,3.1039,4.3642
41.3763,0,43,17,1,0,0,0,3.1039,4.7581
59.1091,0,45,16,1,0,0,0,3.1039,8.3387
40.7853,0,33,17,1,0,0,0,3.5663,2.9677
33.9877,0,25,12,1,0,0,0,3.6917,0.4355
48.765,0,51,12,1,0,0,0,4.0835,1.1774
66.4977,0,41,17,1,0,0,0,4.0835,3.8629
70.9309,0,42,12,1,0,0,0,4.4754,7.2323
27.3379,0,37,13,1,0,0,0,5.0631,5.8065
0,0,29,17,1,0,0,0,5.0631,5.8065
45.8095,0,37,15,1,0,1,0,5.0631,9.3871
42.8541,0,46,16,1,0,0,0,5.0631,6.0113
44.3318,0,40,12,1,0,0,0,5.0631,8.3387
36.9432,0,46,17,1,0,0,0,5.0631,7.2903
0,0,47,12,1,0,0,0,5.0631,2.6613
41.3763,0,34,13,1,0,0,0,5.8468,2.0726
70.9309,0,52,17,1,0,0,0,6.0428,9.0806
70.9309,0,52,17,1,0,0,0,6.0428,9.0806
8.8664,0,50,12,1,0,0,0,7.0224,4.7581
42.8541,0,49,17,1,0,0,0,7.0224,6.5484
44.3318,0,49,17,1,0,0,0,7.0224,8.3387
44.3318,0,49,17,1,0,0,0,7.0224,8.3387
50.2427,0,53,12,1,0,0,0,7.6494,7.8947
0,0,33,13,1,0,0,0,8.9817,2.2258
88.6636,0,54,15,1,0,0,0,8.9817,5.8065
88.6636,0,54,15,1,0,0,0,8.9817,5.8065
39.8986,0,44,17,1,0,0,0,8.9817,2.9677
44.3318,0,37,17,1,0,0,0,8.9817,4.7581
47.8783,0,55,16,1,0,0,0,8.9817,6.5484
47.8783,0,55,16,1,0,0,0,8.9817,6.5484
49.5038,0,37,17,1,0,0,0,8.9817,6.5484
50.2427,0,44,14,1,0,0,0,8.9817,8.3387
38.4209,0,41,13,1,0,0,0,8.9817,8.3387
51.7204,0,39,17,1,0,0,0,8.9817,8.3387
48.765,0,48,16,1,0,0,0,8.9817,0.129
44.3318,0,39,17,1,0,0,0,8.9817,0.129
46.5484,0,45,12,1,0,0,0,8.9817,0.4871
45.8095,0,26,16,1,0,0,0,8.9817,3.7097
54.6759,0,34,16,1,0,0,0,8.9817,2.6613
65.02,0,47,16,1,0,0,0,8.9817,2.7419
35.1108,0,55,16,1,0,0,0,8.9817,1.6129
39.8986,0,37,16,1,0,0,0,9.9613,1.1774
51.4249,0,43,17,1,0,0,0,9.9613,8.3387
52.9691,0,43,16,1,0,0,0,9.9613,0.129
46.1051,0,33,17,1,0,0,0,0.9409,9.3871
39.6031,0,29,17,1,1,0,0,0.9409,1.1774
44.3318,0,36,14,1,0,0,0,0.9409,2.9677
50.2427,0,37,17,1,0,0,0,0.9409,4.7581
41.3763,0,44,12,1,0,0,0,0.9409,4.7581
48.765,0,42,17,0,0,0,0,0.9409,0.129
54.6759,0,47,16,1,0,0,0,0.9409,3.7097
25.1214,0,38,13,1,0,0,0,0.9409,3.4032
56.1536,0,28,16,1,0,0,0,1.9206,8.8758
53.1982,0,44,17,1,0,0,0,1.9206,6.7532
0,0,32,16,1,0,0,0,2.9002,8.3387
54.6759,0,47,17,1,0,0,0,2.9002,9.2339
36.9432,0,28,16,1,0,0,0,2.9002,9.0806
45.8095,0,45,15,1,0,0,0,3.8798,1.9194
63.8378,0,52,16,1,0,0,0,3.8798,3.7097
40.8783,0,32,12,1,0,0,0,4.8595,9.3871
76.8418,0,33,17,1,0,0,0,4.8595,6.5484
50.2427,0,41,17,1,0,0,0,4.8595,2.9935
53.6415,0,42,16,1,0,0,0,4.8595,3.7097
73.8863,0,48,16,1,0,0,0,4.8595,3.7097
73.8863,0,48,16,1,0,0,0,4.8595,3.7097
73.8863,0,46,12,1,0,0,0,6.8187,8.3387
57.6313,0,48,14,1,0,0,0,6.8187,7.2903
32.51,0,47,14,1,0,0,0,8.778,6.8548
56.1536,0,36,17,1,0,0,0,8.778,6.5484
38.4209,0,38,16,1,0,0,0,8.778,0.129
59.1091,0,48,17,1,1,0,0,8.778,1.8424
53.1982,0,44,17,1,0,0,0,8.778,3.7097
41.3763,0,38,16,1,0,0,0,8.778,3.7097
74.6252,0,39,14,1,0,0,0,8.778,7.2903
82.7527,0,41,17,1,0,0,0,9.3854,9.4387
78.3195,0,47,16,1,0,0,0,0.7373,0.871
78.3195,0,47,16,1,0,0,0,0.7373,0.871
63.5422,0,46,16,1,0,0,0,2.6965,7.2903
70.9309,0,30,13,1,0,0,0,2.6965,5.1935
59.1091,0,52,17,1,0,0,0,3.6762,0.871
66.4977,0,40,16,1,0,0,0,6.6151,7.2903
71.6697,0,51,12,0,0,0,0,7.5947,2.6613
0,0,47,17,1,0,0,0,8.5743,8.671
67.2366,0,53,16,1,0,0,0,8.5743,9.3871
62.0645,0,48,16,1,0,0,0,8.5743,9.0806
66.4977,0,28,15,1,0,0,0,8.5743,2.6613
62.0645,0,42,17,1,0,0,0,8.5743,4.4516
73.8863,0,47,16,1,0,0,0,8.5743,1.6129
51.7204,0,50,14,1,0,0,0,0.5336,9.5403
0,0,49,12,1,0,0,0,2.4929,1.4339
85.7081,0,48,15,1,0,0,0,3.4725,1.6129
0,0,51,17,1,0,0,0,4.4521,0
99.0077,0,32,17,1,0,0,0,6.4114,4.4516
97.6777,0,47,16,1,0,0,0,8.3707,8.7742
110.8295,0,37,17,1,0,0,0,2.2892,5.0403
88.6636,0,55,17,1,0,0,0,8.167,8.4677
73.8863,0,49,16,1,0,0,0,4.0448,8.4677
33.9877,0,50,16,1,0,0,0,7.9633,4.0161
70.9309,0,28,16,1,0,0,0,7.9633,9.5161
100.4854,0,42,16,1,0,0,0,3.8411,3.0968
88.6636,0,45,12,1,0,0,0,7.1487,6.6532
0.2217,0,54,3,0,1,0,1,0,0
0,0,54,3,1,1,0,1,0,0
0,0,54,3,1,1,0,1,0,0
0,0,54,3,1,1,0,1,0,0
0,0,53,4,0,1,0,1,0,0
0,0,51,4,1,1,0,1,0,0
0,0,51,5,0,1,0,1,0,0
0,0,46,6,1,1,0,1,0,0
0,0,53,6,1,0,0,1,0,0
0,0,41,6,1,1,0,1,0,0
11.8218,0,45,7,1,1,0,1,0,0
0,0,53,7,0,0,1,1,0,0
0,0,47,8,0,0,0,1,0,0
0,0,55,8,1,1,0,1,0,0
0,0,55,8,1,0,0,1,0,0
0,0,53,8,1,1,0,1,0,0
0,0,41,8,1,0,0,1,0,0
0,0,45,8,1,0,0,1,0,0
0,0,45,9,1,1,0,1,0,0
0,0,46,9,1,0,1,1,0,0
0,0,48,9,1,0,0,1,0,0
0,0,46,9,1,0,1,1,0,0
0,0,45,9,1,1,0,1,0,0
0,0,54,9,1,0,0,1,0,0
0.2187,0,23,9,0,1,0,1,0,0
0,0,40,10,1,0,1,1,0,0
0,0,54,10,1,1,0,1,0,0
0,0,54,10,1,1,0,1,0,0
3.6943,0,25,11,0,1,0,1,0,0
14.4817,0,41,11,1,0,0,1,0,0
0,0,23,11,0,1,0,1,0,0
0,0,23,11,0,1,0,1,0,0
0,0,52,8,1,0,0,1,0,0
0,0,45,9,1,0,0,1,0,0
0,0,40,8,1,0,0,1,0,0
0,0,37,10,1,0,0,1,0,0
11.8218,0,48,11,1,0,0,1,0,0
0,0,36,9,1,0,0,1,0,0
8.8664,0,40,7,1,0,0,1,0,0
8.8664,0,40,7,1,0,0,1,0,0
0,0,38,11,1,0,0,1,0,0
0,0,53,7,1,0,0,1,0,0
0,0,52,10,1,1,0,1,0,0
0,0,52,7,1,0,0,1,0,0
0,0,43,9,1,1,0,1,0,0
0,0,54,4,1,1,0,1,0,0
0,0,46,6,1,0,0,1,0,0
0,0,40,8,1,0,0,1,0,0
0,0,53,8,1,0,0,1,0,0
10.3441,0,50,11,1,0,0,1,0,0
0,0,33,11,1,0,0,1,0,0
0,0,33,11,1,0,0,1,0,0
0,0,52,8,1,0,0,1,0,0
0,0,49,4,1,1,0,1,0,0
0,0,50,8,1,0,0,1,0,0
7.0931,0,41,8,1,0,0,1,0,0
0,0,53,9,1,0,0,1,0,0
0,0,48,11,0,0,0,1,0,0
0,0,31,9,1,0,0,1,0,0
0,0,42,8,1,0,0,1,0,0
0,0,54,10,1,0,0,1,0,0
0,0,50,10,1,0,0,1,0,0
0,0,48,6,1,0,1,1,0,0
16.8461,0,22,9,1,0,0,1,0,0
0,0,41,8,1,0,0,1,0,0
0,0,41,8,1,0,0,1,0,0
4.0637,0,45,9,1,0,0,1,0,0.3133
2.3053,0,21,8,0,1,0,1,0,0.8952
0,0,46,8,1,0,0,1,0,8.9516
0,0,46,8,1,0,0,1,0,8.9516
5.6154,0,21,11,0,1,0,1,0,9.8468
0,0,53,8,1,0,0,1,0,4.3226
45.8095,0,53,6,1,0,0,1,0,7.1871
14.7773,0,34,11,1,0,0,1,0,9.6935
69.4531,0,49,9,1,0,0,1,0,1.4839
118.2181,0,28,11,1,0,0,1,0,2.6613
0,0,43,3,1,1,0,1,0.0176,0
1.4777,0,52,6,1,1,0,1,0.2351,1.2461
0.2955,0,54,8,1,0,0,1,0.2939,0.5371
0,0,52,7,0,1,0,1,0.2939,5.0129
23.6436,0,29,11,1,1,0,1,0.7837,0
1.1526,0,37,9,0,0,0,1,0.9404,3.5448
2.9555,0,38,2,0,0,0,1,1.0776,6.2661
9.3097,0,20,10,0,0,0,1,1.3813,3.5234
16.0599,0,31,6,0,1,0,1,1.4107,0.555
0,0,23,10,0,1,0,1,1.4695,5.371
0,0,19,11,0,1,0,1,1.5674,0
2.9555,0,20,11,1,0,0,1,1.5674,3.2226
5.9109,0,35,9,0,1,0,1,1.5674,5.371
8.2753,0,21,10,0,1,0,1,1.5674,8.146
7.3886,0,41,8,1,1,0,1,1.7163,8.3787
7.3886,0,41,8,1,1,0,1,1.7163,8.3787
8.8664,0,42,8,1,0,0,1,1.7633,0
8.8664,0,42,8,1,0,0,1,1.7633,0
1.0182,0,20,8,0,1,0,1,1.8809,3.6523
16.8091,0,30,9,0,1,0,1,1.9593,0.1629
0,0,29,10,0,1,0,1,2.0376,2.6855
0.8792,0,22,11,0,1,0,1,2.3511,0
11.4376,0,25,10,0,1,0,1,2.839,5.371
1.2265,0,20,8,0,1,0,1,2.9389,1.8387
0,0,55,7,0,0,0,1,2.9389,8.3429
10.3441,0,20,10,0,0,0,1,2.9389,8.9516
1.0344,0,40,4,0,1,0,1,2.9624,1.9335
0.2955,0,52,0,1,0,0,1,3.1348,0
13.2995,0,22,9,0,1,0,1,3.1348,4.3451
7.4477,0,24,10,0,1,0,1,3.1525,3.9029
14.7773,0,19,11,0,0,0,1,3.221,2.5323
0,0,51,7,1,0,0,1,3.2916,8.9516
0,0,19,6,0,1,0,1,3.5267,0
0,0,50,10,1,1,0,1,3.5267,0
8.1275,0,23,11,0,0,1,1,3.5267,2.6855
17.7327,0,38,3,1,1,0,1,3.7226,5.729
17.7327,0,38,3,1,1,0,1,3.7226,5.729
13.2995,0,20,11,0,0,0,1,3.8441,9.8468
0,0,43,10,1,1,0,1,3.9185,2.1484
4.4332,0,30,6,1,1,0,1,3.9185,3.4016
7.8024,0,35,10,1,1,0,1,3.9185,3.7955
7.8024,0,35,10,1,1,0,1,3.9185,3.7955
7.8024,0,35,10,1,1,0,1,3.9185,3.7955
7.2482,0,40,10,1,0,0,1,3.9185,4.8339
2.9555,0,44,11,1,1,0,1,3.9185,5.371
6.6498,0,23,10,0,1,0,1,3.9185,7.1613
5.9109,0,41,8,1,1,0,1,3.9185,1.1716
14.6295,0,39,5,1,1,0,1,4.0518,3.4274
14.6295,0,39,5,1,1,0,1,4.0518,3.4274
14.6295,0,39,5,1,1,0,1,4.0518,3.4274
0,0,25,11,0,1,0,1,4.0557,1.6371
8.5708,0,19,11,0,0,0,1,4.1145,4.6548
8.1275,0,23,6,1,0,0,1,4.1145,7.1613
11.2455,0,38,9,1,1,0,1,4.2281,7.9419
6.3838,0,50,9,1,1,0,1,4.3339,7.4692
2.3644,0,18,11,0,0,0,1,4.3515,2.2706
14.5704,0,22,11,1,1,0,1,4.4495,6.1874
2.3644,0,19,10,0,1,0,1,4.7022,3.4374
4.9474,0,25,10,1,1,0,1,4.7022,4.2825
13.4813,0,47,6,1,1,0,1,4.7022,4.2968
24.6411,0,47,4,1,0,0,1,4.7022,8.5935
11.0829,0,51,7,1,0,0,1,4.7022,8.9516
10.6396,0,19,9,1,0,0,1,4.859,6.0871
8.1275,0,24,8,1,1,0,1,4.8982,5.371
14.7773,0,19,10,0,0,0,1,5.0941,4.2968
0,0,44,11,0,1,0,1,5.1725,6.2661
6.7975,0,52,8,1,0,0,1,5.29,0
13.2995,0,20,9,1,0,0,1,5.388,8.9516
1.33,0,24,11,1,1,0,1,5.4272,0
11.3489,0,19,11,1,1,0,1,5.4859,7.591
8.8664,0,22,11,0,1,0,1,5.4859,3.4274
0,0,30,6,1,1,0,1,5.6819,0
0,0,50,10,1,1,0,1,5.6819,0
7.2409,0,20,8,0,0,0,1,5.6819,3.5842
7.0931,0,26,8,1,1,0,1,5.6819,4.2968
7.8733,0,46,6,0,1,0,1,5.8386,9.6785
0,0,38,10,1,1,0,1,5.8778,0
8.8664,0,25,8,1,0,0,1,5.8778,0
13.2995,0,24,9,0,1,0,1,5.8778,5.371
4.1376,0,55,3,1,1,0,1,5.8778,5.371
22.1659,0,40,5,1,1,0,1,5.8778,5.371
12.5607,0,25,9,1,1,0,1,5.8778,6.2661
0.2955,0,43,7,1,1,0,1,5.8778,6.8158
9.4575,0,18,11,0,1,0,1,5.8778,6.9321
1.4777,0,28,7,1,1,0,1,5.8778,8.1424
22.1659,0,52,4,1,1,0,1,5.8778,1.6371
0.8571,0,22,8,1,1,0,1,5.8778,2.031
14.7773,0,34,7,1,1,0,1,5.8778,2.5323
12.1174,0,25,9,0,0,0,1,5.8778,3.4274
20.6882,0,43,10,1,0,0,1,5.8778,7.9032
10.1963,0,31,9,1,1,0,1,6.0247,5.6216
7.3886,0,27,8,0,1,0,1,6.2697,6.6242
2.2166,0,22,11,1,0,0,1,6.4421,5.8185
0.931,0,32,11,1,1,0,1,6.5244,0
12.5607,0,49,5,0,1,0,1,6.5831,5.729
4.2559,0,55,8,1,0,0,1,6.6615,3.8205
1.1822,0,20,11,1,0,0,1,6.6615,5.371
9.1693,0,33,8,1,1,0,1,6.6615,8.5792
7.3886,0,22,11,1,0,0,1,6.8026,1.7903
1.9949,0,26,8,1,1,0,1,6.8574,3.5806
9.4575,0,20,10,1,1,0,1,6.8574,6.8319
4.4332,0,45,2,1,0,1,1,6.8574,7.1613
9.4087,0,45,8,1,1,0,1,6.8574,9.537
0,0,33,11,1,1,0,1,6.8574,1.6371
9.4973,0,41,3,1,1,0,1,6.9907,3.2226
8.8664,0,25,7,1,1,0,1,7.1317,0.7419
7.3886,0,35,11,1,1,0,1,7.3355,8.5577
7.3886,0,35,11,1,1,0,1,7.3355,8.5577
0,0,29,10,1,0,0,1,7.3473,0
5.9109,0,41,4,0,1,0,1,7.4942,5.371
4.4332,0,36,6,0,1,0,1,7.4942,7.4477
2.2166,0,52,5,1,1,0,1,7.5236,4.2968
2.2166,0,52,5,1,1,0,1,7.5236,4.2968
11.8218,0,41,10,1,0,1,1,7.5628,9.1342
5.9109,0,29,10,1,1,0,1,7.6411,8.1227
0,0,42,10,0,1,0,1,7.8371,1.7187
3.6943,0,22,11,1,1,0,1,7.8371,5.0129
7.3886,0,27,11,1,1,0,1,7.8371,5.371
14.7773,0,42,5,1,1,0,1,7.8371,7.1613
14.7773,0,42,5,1,1,0,1,7.8371,7.1613
11.8218,0,49,5,1,0,0,1,7.8371,8.0565
8.7186,0,28,9,1,1,0,1,7.8371,8.2355
8.8664,0,45,9,1,1,0,1,7.8371,8.9516
9.6052,0,45,6,1,1,0,1,7.8371,8.9516
0,0,39,8,1,0,0,1,7.8371,9.8468
12.0376,0,34,9,1,1,0,1,7.8371,1.211
15.0728,0,22,11,1,0,0,1,7.8371,3.9645
11.0829,0,32,10,1,0,0,1,7.8371,6.1129
11.9932,0,49,5,1,1,0,1,7.9448,7.6984
5.9109,0,27,7,1,1,0,1,7.9546,7.1613
8.5708,0,21,11,1,1,0,1,8.033,4.8482
1.4777,0,40,11,1,0,0,1,8.0722,0
9.9008,0,26,8,1,0,0,1,8.1505,7.4477
0,0,33,10,1,0,0,1,8.272,2.6192
0,0,54,6,1,1,0,1,8.3543,0
8.8664,0,40,9,1,1,0,1,8.4248,6.5723
15.0728,0,27,8,1,0,0,1,8.4248,7.6984
8.689,0,41,5,1,1,0,1,8.4248,0.7419
23.6436,0,29,10,1,1,0,1,8.464,8.325
0.0517,0,29,10,1,1,0,1,8.66,0.8923
7.3886,0,26,10,1,1,0,1,8.8167,0
13.2995,0,25,10,1,0,1,1,8.8167,8.0565
7.1847,0,40,8,1,1,0,1,8.8167,8.0565
11.8218,0,40,7,1,1,0,1,8.8167,8.9516
8.9698,0,49,7,0,1,0,1,8.8167,1.2701
13.2995,0,46,9,1,0,0,1,8.8167,4.3226
9.1028,0,50,8,1,1,0,1,8.9852,9.8468
16.255,0,24,8,1,1,0,1,9.0087,3.0335
14.7773,0,23,9,1,0,0,1,9.0126,0
8.955,0,24,10,1,1,0,1,9.0126,6.6242
16.255,0,20,10,1,0,1,1,9.2086,8.9516
17.882,0,30,11,1,1,0,1,9.2281,8.8084
20.5123,0,47,4,1,0,0,1,9.3555,0.8841
17.7327,0,26,10,1,1,0,1,9.4045,4.9234
9.2668,0,50,5,1,1,0,1,9.4045,0.1368
9.4575,0,49,11,1,0,0,1,9.4045,1.6371
11.8218,0,27,10,1,0,0,1,9.4045,1.8125
12.5607,0,28,8,1,0,0,1,9.4045,4.3226
13.2995,0,22,10,1,1,0,1,9.718,9.0232
9.221,0,40,7,1,1,0,1,9.7376,8.6741
0,0,52,5,1,1,0,1,9.7963,1.0742
26.5991,0,34,10,1,0,0,1,9.7963,2.3274
11.8218,0,38,7,1,0,0,1,9.7963,5.371
0,0,49,5,1,1,0,1,9.7963,5.371
7.3886,0,20,10,1,1,0,1,9.7963,5.371
8.8664,0,44,5,1,1,0,1,9.7963,8.9516
10.3441,0,34,9,1,1,0,1,9.7963,8.9516
8.8664,0,46,9,0,1,0,1,9.7963,9.3097
5.9109,0,47,4,0,1,0,1,9.7963,0.7419
13.2995,0,24,11,1,1,0,1,9.7963,0.7419
19.2104,0,39,5,1,1,0,1,9.7963,0.7419
0.8866,0,32,11,0,1,0,1,9.7963,4.3226
22.1659,0,43,11,1,0,0,1,9.7963,1.4839
25.1214,0,24,11,1,0,0,1,9.7963,4.8855
5.172,0,37,7,1,0,0,1,9.7963,9.7194
10.3441,0,23,11,1,1,0,1,9.9805,6.2661
17.7327,0,21,11,1,0,1,1,9.9923,4.1142
7.2601,0,39,11,1,1,0,1,9.9923,1.6371
13.2995,0,27,6,1,0,0,1,9.9923,1.6371
9.753,0,41,10,1,1,0,1,0.0902,4.7576
0,0,32,10,0,1,0,1,0.1882,8.9516
0,0,40,5,1,1,0,1,0.1882,2.1742
13.2995,0,37,11,1,1,0,1,0.1882,3.9645
13.2995,0,37,11,1,1,0,1,0.1882,3.9645
14.7773,0,50,11,0,1,0,1,0.1882,7.9032
1.4777,0,47,8,1,0,1,1,0.2862,7.1613
11.5011,0,29,10,1,1,0,1,0.3841,7.3045
9.753,0,19,10,1,0,0,1,0.4311,6.9823
17.0234,0,44,6,1,0,0,1,0.4507,3.4274
8.1275,0,28,7,1,1,0,1,0.488,8.2605
8.8664,0,25,10,1,0,0,1,0.58,8.6473
11.8218,0,39,9,1,1,0,1,0.58,9.6677
11.8218,0,39,9,1,1,0,1,0.58,9.6677
19.2104,0,34,8,1,1,0,1,0.58,2.5323
0,0,39,7,1,0,0,1,0.58,7.5452
15.9269,0,53,7,1,1,0,1,0.584,7.5255
15.9269,0,53,7,1,1,0,1,0.584,7.5255
15.1467,0,28,8,1,0,0,1,0.678,0.3821
5.3198,0,49,10,1,1,0,1,0.776,0
5.3198,0,49,10,1,1,0,1,0.776,0
0,0,47,6,1,1,0,1,0.776,8.0565
16.255,0,30,9,1,1,0,1,0.776,8.9516
5.9109,0,31,9,1,1,0,1,0.776,8.9516
9.6052,0,29,8,1,0,0,1,0.776,8.9516
1.0787,0,44,7,1,1,0,1,0.776,0.7419
23.6436,0,19,10,1,0,0,1,0.776,4.3226
11.8218,0,42,6,1,0,1,1,0.776,2.5581
19.2104,0,54,10,1,0,0,1,0.776,2.2258
14.8955,0,48,10,1,1,0,1,0.7858,5.371
7.6842,0,27,11,1,1,0,1,0.8974,3.9387
7.6753,0,22,11,0,1,0,1,0.9719,7.1613
24.8258,0,33,10,1,0,0,1,0.9719,2.1742
