re78,treat,age,education,married,black,hispanic,nodegree,re74,re75,u74,u75
30.1914,0,38,12,1,0,0,0,9.389,6.4968,0,0
35.4654,0,28,12,1,0,0,0,9.389,6.8548,0,0
31.0323,0,38,12,1,0,0,0,9.389,6.8548,0,0
26.5991,0,53,12,1,0,0,0,9.389,6.8548,0,0
27.7813,0,46,12,1,0,0,0,9.389,7.0339,0,0
27.7813,0,46,12,1,0,0,0,9.389,7.0339,0,0
96.0522,0,33,16,1,0,0,0,9.389,7.75,0,0
11.8218,0,34,12,1,0,0,0,9.389,7.9129,0,0
28.0768,0,35,17,1,0,0,0,9.389,8.6452,0,0
29.5545,0,53,12,1,0,0,0,9.389,8.6452,0,0
33.9877,0,26,12,1,0,0,0,9.389,8.6452,0,0
35.0221,0,26,16,1,0,0,0,9.389,8.6452,0,0
28.0768,0,50,13,1,0,0,0,9.389,9.5403,0,0
22.1659,0,46,12,1,1,0,0,9.389,0.4355,0,0
29.5545,0,43,14,0,0,0,0,9.389,0.4355,0,0
29.5545,0,26,14,0,0,0,0,9.389,0.4355,0,0
31.0323,0,33,17,1,0,0,0,9.389,0.4355,0,0
19.2104,0,33,17,1,0,0,0,9.389,0.4355,0,0
26.008,0,42,12,1,0,0,0,9.389,0.4373,0,0
31.18,0,34,12,1,0,0,0,9.389,0.7935,0,0
31.18,0,34,12,1,0,0,0,9.389,0.7935,0,0
25.7124,0,34,17,1,0,0,0,9.389,1.3306,0,0
33.9877,0,37,17,1,0,0,0,9.389,1.3306,0,0
32.6725,0,34,17,1,0,0,0,9.389,2.2258,0,0
44.3318,0,37,12,1,1,0,0,9.389,2.2258,0,0
35.4654,0,26,17,1,0,0,0,9.389,2.2258,0,0
32.51,0,36,17,1,0,0,0,9.389,4.9113,0,0
33.9877,0,28,14,0,0,0,0,9.389,5.4484,0,0
39.1598,0,31,12,1,0,0,0,9.389,5.8065,0,0
33.8399,0,25,14,1,0,0,0,9.389,5.8065,0,0
56.1536,0,31,14,1,0,0,0,9.389,5.8065,0,0
47.2873,0,28,12,1,0,0,0,9.389,1.1774,0,0
31.0323,0,34,12,1,0,0,0,9.389,2.9677,0,0
36.6476,0,47,14,1,1,0,0,9.391,7.75,0,0
29.5545,0,35,12,1,0,0,0,9.4223,8.6452,0,0
19.0627,0,35,15,1,1,0,0,9.4772,4.0985,0,0
19.0627,0,35,15,1,1,0,0,9.4772,4.0985,0,0
29.5545,0,31,12,1,0,0,0,9.5849,6.8548,0,0
32.51,0,24,12,1,0,0,0,9.7809,0.8831,0,0
0,0,28,12,1,0,0,0,9.9768,0,0,1
51.7204,0,27,16,1,0,0,0,9.9768,0.7935,0,0
15.0728,0,47,12,1,0,0,0,0.0747,3.3125,0,0
15.0728,0,47,12,1,0,0,0,0.0747,3.3125,0,0
26.5547,0,37,14,1,0,1,0,0.1081,6.8548,0,0
27.4857,0,22,14,1,0,0,0,0.3686,0.5887,0,0
25.8602,0,47,12,1,0,0,0,0.3686,3.2742,0,0
22.1659,0,32,14,1,0,0,0,0.3686,4.1694,0,0
44.3318,0,29,15,0,0,0,0,0.3686,8.6452,0,0
36.9432,0,27,16,0,0,0,0,0.3686,1.3306,0,0
81.275,0,37,14,1,0,0,0,0.3686,4.7581,0,0
81.275,0,37,14,1,0,0,0,0.3686,4.7581,0,0
31.0323,0,43,12,1,0,0,0,0.5646,3.8113,0,0
31.0323,0,43,12,1,0,0,0,0.5646,3.8113,0,0
24.678,0,34,12,1,0,0,0,0.5646,4.8855,0,0
14.7773,0,30,12,1,0,0,0,0.5646,6.8548,0,0
33.9877,0,39,16,0,0,0,0,0.5646,8.6452,0,0
37.1205,0,35,16,1,0,0,0,0.5646,9.5403,0,0
36.2043,0,28,12,1,0,0,0,0.5646,2.9419,0,0
23.0525,0,32,12,1,0,0,0,0.5646,5.8065,0,0
39.8986,0,26,12,1,0,0,0,0.5646,9.3871,0,0
48.2478,0,30,12,1,1,0,0,0.7585,5.4484,0,0
31.9085,0,27,12,1,0,0,0,0.7605,5.0645,0,0
25.8602,0,27,16,1,0,0,0,0.7605,6.3177,0,0
39.8986,0,28,12,1,0,0,0,0.7605,8.8242,0,0
34.7266,0,39,12,1,0,0,0,0.7605,2.5839,0,0
30.8283,0,28,15,1,1,0,0,0.7683,3.4862,0,0
34.7532,0,48,12,1,0,0,0,0.8604,9.27,0,0
32.51,0,48,14,1,0,0,0,0.8957,4.7323,0,0
27.9394,0,37,17,1,0,0,0,0.9564,0.4355,0,0
35.4654,0,49,17,1,0,0,0,0.9564,1.8677,0,0
35.4654,0,25,15,1,0,0,0,0.9564,1.1774,0,0
43.0018,0,27,15,1,0,0,0,1.1523,4.0161,0,0
88.6636,0,51,17,1,0,1,0,1.3483,0,0,1
26.5991,0,24,15,1,0,0,0,1.3483,6.8548,0,0
32.51,0,31,17,1,0,0,0,1.3483,6.8548,0,0
25.5647,0,45,12,1,0,0,0,1.3483,7.3919,0,0
25.5647,0,45,12,1,0,0,0,1.3483,7.3919,0,0
47.2873,0,39,14,1,0,0,0,1.3483,7.75,0,0
47.2873,0,39,14,1,0,0,0,1.3483,7.75,0,0
35.5615,0,25,17,1,0,0,0,1.3483,8.2495,0,0
27.929,0,53,17,1,0,0,0,1.3483,8.6452,0,0
35.4654,0,26,16,1,0,0,0,1.3483,8.6452,0,0
27.3379,0,31,12,1,0,0,0,1.3483,8.6452,0,0
28.0768,0,32,17,1,0,0,0,1.3483,8.6452,0,0
32.9518,0,48,17,1,0,0,0,1.3483,9.5403,0,0
29.259,0,47,17,0,0,0,0,1.3483,9.5403,0,0
19.2104,0,44,16,1,0,0,0,1.3483,0.4355,0,0
20.6882,0,41,16,1,0,0,0,1.3483,0.4355,0,0
33.9877,0,44,16,1,0,0,0,1.3483,0.4355,0,0
32.51,0,52,17,1,0,0,0,1.3483,1.293,0,0
27.6335,0,40,12,1,0,0,0,1.3483,1.3306,0,0
32.51,0,52,12,0,0,0,0,1.3483,2.2258,0,0
32.51,0,53,16,1,0,0,0,1.3483,2.2258,0,0
32.2144,0,42,16,1,0,0,0,1.3483,2.2258,0,0
31.0204,0,39,14,1,0,0,0,1.3483,2.5695,0,0
39.1598,0,42,17,1,0,0,0,1.3483,2.7629,0,0
38.9869,0,31,14,1,0,0,0,1.3483,4.0161,0,0
25.1509,0,47,14,1,0,0,0,1.3483,4.0161,0,0
44.3318,0,51,16,1,0,0,0,1.3483,5.4484,0,0
36.9432,0,44,13,1,0,0,0,1.3483,5.8065,0,0
42.8541,0,35,14,1,0,0,0,1.3483,6.63,0,0
23.4959,0,44,16,1,1,0,0,1.6441,0.6217,0,0
17.4372,0,46,12,1,0,0,0,1.7401,5.7806,0,0
70.9309,0,32,14,1,0,0,0,1.8185,1.3306,0,0
24.8258,0,29,16,1,0,0,0,1.936,6.64,0,0
33.806,0,38,17,0,0,0,0,1.936,3.3,0,0
28.0325,0,26,14,1,0,0,0,2.132,9.8984,0,0
33.9877,0,43,16,1,0,0,0,2.132,1.3306,0,0
31.4017,0,45,16,0,0,0,0,2.132,1.3306,0,0
9.1619,0,34,17,0,0,0,0,2.132,4.7581,0,0
24.5303,0,49,14,1,0,0,0,2.3279,4.3226,0,0
36.9432,0,27,17,1,0,0,0,2.3279,5.0645,0,0
32.51,0,26,16,1,0,0,0,2.3279,7.75,0,0
0,0,41,16,1,0,0,0,2.3279,1.3306,0,0
31.0323,0,43,14,1,0,0,0,2.3279,1.4202,0,0
40.6375,0,28,13,1,0,0,0,2.3279,1.6887,0,0
39.8986,0,28,12,1,1,0,0,2.3279,2.2258,0,0
39.1598,0,27,16,1,0,0,0,2.3279,2.2258,0,0
32.51,0,32,12,1,0,0,0,2.3279,2.2258,0,0
32.51,0,31,12,1,0,0,0,2.3279,2.2258,0,0
43.2974,0,38,17,0,0,0,0,2.3279,2.2258,0,0
33.9877,0,43,12,0,0,0,0,2.3279,3.479,0,0
33.9877,0,34,17,1,0,0,0,2.3279,4.0161,0,0
32.51,0,22,14,1,0,0,0,2.3279,1.1774,0,0
27.3143,0,50,14,1,0,0,0,2.6022,7.8896,0,0
26.9523,0,44,14,1,0,0,0,2.7198,9.5403,0,0
18.9149,0,53,12,1,0,0,0,2.8687,1.5097,0,0
18.9149,0,47,12,1,0,0,0,2.9157,7.75,0,0
18.9149,0,47,12,1,0,0,0,2.9157,7.75,0,0
22.1659,0,41,16,1,1,0,0,3.3075,3.2742,0,0
22.1659,0,41,16,1,1,0,0,3.3075,3.2742,0,0
22.1659,0,41,16,1,1,0,0,3.3075,3.2742,0,0
31.9189,0,48,16,1,0,0,0,3.3075,6.0581,0,0
31.9189,0,48,16,1,0,0,0,3.3075,6.0581,0,0
28.3723,0,36,13,1,0,0,0,3.3075,8.6452,0,0
32.5809,0,49,12,1,0,0,0,3.3075,8.6452,0,0
17.7327,0,33,17,1,1,0,0,3.3075,9.5403,0,0
29.5545,0,49,14,1,0,0,0,3.3075,0.4355,0,0
31.0323,0,36,12,1,0,0,0,3.3075,0.4355,0,0
25.8602,0,50,17,1,0,0,0,3.3075,0.4355,0,0
41.3763,0,36,12,1,0,0,0,3.3075,0.4355,0,0
0,0,27,16,1,0,0,0,3.3075,0.4355,0,0
28.8157,0,52,16,1,0,0,0,3.3075,0.7935,0,0
31.7711,0,38,12,1,0,0,0,3.3075,1.3306,0,0
35.761,0,25,14,1,0,0,0,3.3075,1.3306,0,0
35.4654,0,33,17,1,0,0,0,3.3075,1.8677,0,0
37.682,0,30,12,1,0,0,0,3.3075,2.0468,0,0
33.5444,0,53,12,1,0,0,0,3.3075,2.2258,0,0
31.0323,0,34,12,1,0,0,0,3.3075,2.5839,0,0
33.9877,0,36,12,1,0,0,0,3.3075,3.121,0,0
44.3318,0,42,13,1,0,0,0,3.3075,3.121,0,0
32.51,0,34,12,1,0,0,0,3.3075,4.0161,0,0
26.9803,0,29,17,1,0,0,0,3.3075,4.0161,0,0
28.6679,0,52,12,1,0,0,0,3.3075,4.1719,0,0
48.765,0,42,14,1,0,0,0,3.3075,7.5968,0,0
38.4209,0,53,15,1,0,0,0,3.3075,7.5968,0,0
46.8912,0,32,13,1,1,0,0,3.3075,7.5968,0,0
28.0768,0,39,12,1,0,0,0,3.3075,9.3871,0,0
34.7266,0,28,16,1,0,0,0,3.3075,9.3871,0,0
25.1214,0,28,12,1,1,0,0,3.5035,6.8548,0,0
34.5596,0,26,14,1,0,0,0,3.5035,6.032,0,0
25.1214,0,25,14,1,1,0,0,3.6994,7.7242,0,0
39.012,0,52,12,1,0,0,0,3.8953,7.6226,0,0
31.0323,0,35,16,1,0,0,0,4.0912,6.8548,0,0
35.4654,0,44,12,1,0,0,0,4.0912,2.0468,0,0
33.2488,0,33,15,1,0,0,0,4.0912,4.0161,0,0
39.1598,0,29,12,1,0,1,0,4.2872,6.5415,0,0
22.1659,0,53,16,1,0,0,0,4.2872,8.6452,0,0
36.9432,0,26,16,1,0,0,0,4.2872,2.2258,0,0
41.3763,0,37,17,1,0,0,0,4.2872,5.8065,0,0
31.0323,0,45,12,1,0,0,0,4.2872,5.8065,0,0
39.3075,0,27,17,1,0,0,0,4.2872,7.5968,0,0
19.2104,0,38,12,1,1,0,0,4.4831,3.6323,0,0
33.3966,0,34,13,1,0,0,0,4.4831,1.5097,0,0
39.8986,0,34,12,1,0,0,0,4.7319,0.4355,0,0
41.3763,0,32,14,1,0,0,0,4.8749,5.7885,0,0
27.3379,0,32,12,0,0,0,0,5.0709,2.2258,0,0
20.6882,0,29,14,1,0,0,0,5.2668,6.1129,0,0
36.9432,0,38,12,1,1,0,0,5.2668,5.0645,0,0
33.1011,0,25,14,1,1,0,0,5.2668,5.6016,0,0
32.51,0,35,12,1,0,0,0,5.2668,6.8548,0,0
32.51,0,35,12,1,0,0,0,5.2668,6.8548,0,0
62.0645,0,31,17,1,0,0,0,5.2668,1.8069,0,0
47.2873,0,49,12,1,0,0,0,5.2668,2.2258,0,0
25.8602,0,55,12,1,0,0,0,5.2668,2.2258,0,0
33.9877,0,32,12,1,0,0,0,5.2668,2.2258,0,0
33.9877,0,46,14,1,0,0,0,5.2668,3.121,0,0
35.4654,0,28,15,1,0,0,0,5.2668,4.0161,0,0
35.4654,0,34,16,1,0,0,0,5.2668,4.0161,0,0
40.4897,0,35,16,1,0,0,0,5.2668,4.0161,0,0
36.9432,0,34,12,1,0,0,0,5.2668,5.8065,0,0
36.9432,0,40,16,1,0,0,0,5.2668,5.8065,0,0
36.9432,0,40,16,1,0,0,0,5.2668,5.8065,0,0
45.8095,0,29,14,1,0,0,0,5.2668,7.5968,0,0
38.4209,0,45,12,1,0,0,0,5.2668,8.3666,0,0
41.6719,0,34,16,1,0,0,0,5.2668,9.3871,0,0
42.263,0,47,12,1,0,0,0,5.2668,0.1032,0,0
35.4654,0,31,16,1,0,0,0,5.2668,1.1774,0,0
35.4654,0,53,12,1,1,0,0,5.2668,2.9677,0,0
0,0,51,12,1,0,0,0,5.2668,4.7581,0,0
56.1536,0,40,16,1,0,0,0,5.2668,4.7581,0,0
14.7773,0,27,12,1,0,0,0,5.2668,3.8887,0,0
96.0522,0,33,16,1,0,1,0,5.2668,5.9355,0,0
42.8541,0,41,16,1,0,0,0,5.5822,4.0161,0,0
42.8541,0,41,16,1,0,0,0,5.5822,4.0161,0,0
32.51,0,33,12,1,0,0,0,5.6587,4.0161,0,0
35.4654,0,53,13,1,0,0,0,5.6587,5.8065,0,0
27.3778,0,45,12,1,0,0,0,5.7566,1.5097,0,0
13.2995,0,50,17,1,0,0,0,6.0505,7.5968,0,0
21.8704,0,37,14,1,0,0,0,6.1975,9.3613,0,0
0,0,27,16,1,0,0,0,6.2464,0,0,1
40.9035,0,27,16,1,0,0,0,6.2464,8.1922,0,0
32.51,0,48,12,1,0,0,0,6.2464,1.3306,0,0
42.8541,0,47,12,1,0,0,0,6.2464,1.7961,0,0
35.4654,0,47,17,1,0,0,0,6.2464,4.0161,0,0
35.4654,0,33,15,1,0,0,0,6.2464,4.2131,0,0
57.6313,0,32,17,1,0,0,0,6.6402,4.0161,0,0
0,0,34,14,1,0,0,0,6.8342,0,0,1
30.4412,0,43,17,1,0,0,0,7.2261,6.65,0,0
25.8602,0,31,14,1,0,0,0,7.2261,7.9032,0,0
26.5991,0,26,12,1,0,0,0,7.2261,5.9597,0,0
36.9432,0,29,14,0,0,0,0,7.2261,7.2845,0,0
37.3865,0,44,17,1,0,0,0,7.2261,2.0754,0,0
39.6031,0,36,17,1,0,1,0,7.2261,3.3,0,0
44.3318,0,26,17,1,0,0,0,7.2261,4.0161,0,0
35.4654,0,28,16,1,0,0,0,7.2261,4.0161,0,0
39.8986,0,35,17,1,0,0,0,7.2261,5.8065,0,0
48.765,0,52,12,1,0,0,0,7.2261,5.8315,0,0
44.3082,0,36,13,0,0,0,0,7.2261,6.1502,0,0
38.4209,0,28,17,1,0,0,0,7.2261,7.5073,0,0
36.2043,0,44,17,1,0,0,0,7.2261,7.5968,0,0
39.5292,0,37,13,1,0,0,0,7.2261,7.5968,0,0
35.4654,0,51,12,1,0,0,0,7.2261,8.9395,0,0
36.9432,0,50,12,1,0,0,0,7.2261,9.029,0,0
27.9187,0,29,12,1,0,0,0,7.2261,9.9242,0,0
25.1214,0,32,17,1,0,0,0,7.2261,6.5484,0,0
44.3318,0,38,14,1,0,0,0,7.2261,0.129,0,0
35.7329,0,47,17,1,0,0,0,7.3436,8.9065,0,0
35.7329,0,47,17,1,0,0,0,7.3436,8.9065,0,0
42.8541,0,31,17,1,0,0,0,8.0098,6.7052,0,0
33.9877,0,50,16,1,0,0,0,8.2057,4.9113,0,0
43.7407,0,39,12,1,0,0,0,8.2057,9.3871,0,0
11.1288,0,27,13,1,0,0,0,8.4016,4.0161,0,0
48.765,0,46,16,1,0,0,0,8.5976,7.5968,0,0
48.765,0,46,16,1,0,0,0,8.5976,7.5968,0,0
42.8541,0,33,16,1,0,0,0,8.5976,1.1774,0,0
23.3895,0,25,16,0,0,0,0,9.1853,0,0,1
16.255,0,36,12,1,0,0,0,9.1853,5.2177,0,0
23.6436,0,39,12,1,0,0,0,9.1853,4.1694,0,0
33.4262,0,35,17,1,0,0,0,9.1853,0.4355,0,0
33.4262,0,35,17,1,0,0,0,9.1853,0.4355,0,0
31.2982,0,46,17,1,0,0,0,9.1853,1.3306,0,0
47.2873,0,31,17,1,0,0,0,9.1853,3.121,0,0
38.4209,0,52,15,1,0,0,0,9.1853,5.8065,0,0
40.6375,0,50,16,0,0,0,0,9.1853,5.8065,0,0
33.9877,0,49,12,1,0,0,0,9.1853,5.8065,0,0
51.7204,0,53,16,1,0,0,0,9.1853,5.8065,0,0
35.4654,0,44,14,1,0,0,0,9.1853,5.8065,0,0
36.9432,0,46,16,1,0,0,0,9.1853,5.8065,0,0
39.8986,0,42,14,1,0,0,0,9.1853,6.7016,0,0
45.8095,0,43,12,1,0,0,0,9.1853,6.7016,0,0
34.7266,0,28,12,1,1,0,0,9.1853,6.7768,0,0
39.3046,0,54,15,1,0,0,0,9.1853,7.4715,0,0
47.2873,0,42,16,1,0,0,0,9.1853,7.5968,0,0
39.8986,0,34,16,1,0,0,0,9.1853,7.5968,0,0
38.4209,0,29,13,1,1,0,0,9.1853,7.5968,0,0
38.4209,0,47,16,1,0,0,0,9.1853,9.3871,0,0
44.3318,0,33,16,1,0,0,0,9.1853,9.3871,0,0
33.9877,0,40,17,1,0,1,0,9.1853,1.1774,0,0
33.9877,0,40,17,1,0,1,0,9.1853,1.1774,0,0
36.9432,0,45,14,1,0,0,0,9.1853,2.5381,0,0
76.8418,0,31,16,1,0,0,0,9.1853,2.9677,0,0
41.3763,0,32,12,1,0,0,0,9.1853,2.9677,0,0
29.5545,0,27,17,1,0,0,0,9.1853,4.7581,0,0
51.7204,0,44,17,1,0,0,0,9.1853,4.7581,0,0
47.2873,0,38,17,1,0,0,0,9.1853,8.3387,0,0
44.3318,0,27,17,0,0,0,0,0.165,1.1774,0,0
27.1902,0,38,12,1,1,0,0,0.5705,0.7419,0,0
0,0,39,17,1,0,0,0,0.7527,0,0,1
35.4654,0,46,14,1,0,0,0,1.1446,0.2565,0,0
38.4209,0,25,17,1,0,0,0,1.1446,5.8065,0,0
36.9432,0,52,12,1,0,0,0,1.1446,7.5968,0,0
35.4654,0,35,15,1,0,0,0,1.1446,9.3871,0,0
39.8986,0,53,12,1,0,0,0,1.1446,2.9677,0,0
41.0808,0,33,16,1,0,0,0,1.1446,2.9677,0,0
47.2873,0,30,16,1,0,0,0,1.1446,2.9677,0,0
48.765,0,51,16,1,0,0,0,1.1446,4.7581,0,0
31.0323,0,36,12,1,1,0,0,1.7324,7.5968,0,0
51.0732,0,33,13,1,0,0,0,1.7324,7.2645,0,0
70.9309,0,50,17,1,0,0,0,2.1242,0,0,1
44.3318,0,47,16,1,0,0,0,2.1242,1.1774,0,0
41.3763,0,36,14,1,0,0,0,2.1242,2.0726,0,0
36.9432,0,48,12,1,0,0,0,2.1242,2.9677,0,0
36.9432,0,48,12,1,0,0,0,2.1242,2.9677,0,0
41.3763,0,48,17,1,0,0,0,2.2947,1.1774,0,0
31.0323,0,37,17,1,0,0,0,2.712,3.8629,0,0
39.8986,0,50,17,1,0,0,0,2.9079,4.7581,0,0
20.6882,0,34,16,1,0,0,0,3.1039,1.3048,0,0
26.5991,0,30,12,1,1,0,0,3.1039,1.4839,0,0
38.4209,0,28,16,1,0,0,0,3.1039,2.2258,0,0
32.51,0,37,12,0,0,0,0,3.1039,2.2258,0,0
31.0323,0,46,12,1,0,0,0,3.1039,5.8065,0,0
38.4209,0,32,12,1,0,1,0,3.1039,7.5968,0,0
50.2427,0,29,12,0,0,0,0,3.1039,7.5968,0,0
45.8095,0,40,16,1,0,0,0,3.1039,9.3871,0,0
51.2328,0,44,15,1,0,0,0,3.1039,9.3871,0,0
36.9432,0,38,12,1,0,0,0,3.1039,1.1774,0,0
7.3886,0,51,12,1,0,0,0,3.1039,1.3565,0,0
40.4158,0,33,17,1,0,0,0,3.1039,3.2363,0,0
54.6759,0,31,16,0,0,0,0,3.1039,4.3642,0,0
41.3763,0,43,17,1,0,0,0,3.1039,4.7581,0,0
59.1091,0,45,16,1,0,0,0,3.1039,8.3387,0,0
40.7853,0,33,17,1,0,0,0,3.5663,2.9677,0,0
33.9877,0,25,12,1,0,0,0,3.6917,0.4355,0,0
48.765,0,51,12,1,0,0,0,4.0835,1.1774,0,0
66.4977,0,41,17,1,0,0,0,4.0835,3.8629,0,0
70.9309,0,42,12,1,0,0,0,4.4754,7.2323,0,0
27.3379,0,37,13,1,0,0,0,5.0631,5.8065,0,0
0,0,29,17,1,0,0,0,5.0631,5.8065,0,0
45.8095,0,37,15,1,0,1,0,5.0631,9.3871,0,0
42.8541,0,46,16,1,0,0,0,5.0631,6.0113,0,0
44.3318,0,40,12,1,0,0,0,5.0631,8.3387,0,0
36.9432,0,46,17,1,0,0,0,5.0631,7.2903,0,0
0,0,47,12,1,0,0,0,5.0631,2.6613,0,0
41.3763,0,34,13,1,0,0,0,5.8468,2.0726,0,0
70.9309,0,52,17,1,0,0,0,6.0428,9.0806,0,0
70.9309,0,52,17,1,0,0,0,6.0428,9.0806,0,0
8.8664,0,50,12,1,0,0,0,7.0224,4.7581,0,0
42.8541,0,49,17,1,0,0,0,7.0224,6.5484,0,0
44.3318,0,49,17,1,0,0,0,7.0224,8.3387,0,0
44.3318,0,49,17,1,0,0,0,7.0224,8.3387,0,0
50.2427,0,53,12,1,0,0,0,7.6494,7.8947,0,0
0,0,33,13,1,0,0,0,8.9817,2.2258,0,0
88.6636,0,54,15,1,0,0,0,8.9817,5.8065,0,0
88.6636,0,54,15,1,0,0,0,8.9817,5.8065,0,0
39.8986,0,44,17,1,0,0,0,8.9817,2.9677,0,0
44.3318,0,37,17,1,0,0,0,8.9817,4.7581,0,0
47.8783,0,55,16,1,0,0,0,8.9817,6.5484,0,0
47.8783,0,55,16,1,0,0,0,8.9817,6.5484,0,0
49.5038,0,37,17,1,0,0,0,8.9817,6.5484,0,0
50.2427,0,44,14,1,0,0,0,8.9817,8.3387,0,0
38.4209,0,41,13,1,0,0,0,8.9817,8.3387,0,0
51.7204,0,39,17,1,0,0,0,8.9817,8.3387,0,0
48.765,0,48,16,1,0,0,0,8.9817,0.129,0,0
44.3318,0,39,17,1,0,0,0,8.9817,0.129,0,0
46.5484,0,45,12,1,0,0,0,8.9817,0.4871,0,0
45.8095,0,26,16,1,0,0,0,8.9817,3.7097,0,0
54.6759,0,34,16,1,0,0,0,8.9817,2.6613,0,0
65.02,0,47,16,1,0,0,0,8.9817,2.7419,0,0
35.1108,0,55,16,1,0,0,0,8.9817,1.6129,0,0
39.8986,0,37,16,1,0,0,0,9.9613,1.1774,0,0
51.4249,0,43,17,1,0,0,0,9.9613,8.3387,0,0
52.9691,0,43,16,1,0,0,0,9.9613,0.129,0,0
46.1051,0,33,17,1,0,0,0,0.9409,9.3871,0,0
39.6031,0,29,17,1,1,0,0,0.9409,1.1774,0,0
44.3318,0,36,14,1,0,0,0,0.9409,2.9677,0,0
50.2427,0,37,17,1,0,0,0,0.9409,4.7581,0,0
41.3763,0,44,12,1,0,0,0,0.9409,4.7581,0,0
48.765,0,42,17,0,0,0,0,0.9409,0.129,0,0
54.6759,0,47,16,1,0,0,0,0.9409,3.7097,0,0
25.1214,0,38,13,1,0,0,0,0.9409,3.4032,0,0
56.1536,0,28,16,1,0,0,0,1.9206,8.8758,0,0
53.1982,0,44,17,1,0,0,0,1.9206,6.7532,0,0
0,0,32,16,1,0,0,0,2.9002,8.3387,0,0
54.6759,0,47,17,1,0,0,0,2.9002,9.2339,0,0
36.9432,0,28,16,1,0,0,0,2.9002,9.0806,0,0
45.8095,0,45,15,1,0,0,0,3.8798,1.9194,0,0
63.8378,0,52,16,1,0,0,0,3.8798,3.7097,0,0
40.8783,0,32,12,1,0,0,0,4.8595,9.3871,0,0
76.8418,0,33,17,1,0,0,0,4.8595,6.5484,0,0
50.2427,0,41,17,1,0,0,0,4.8595,2.9935,0,0
53.6415,0,42,16,1,0,0,0,4.8595,3.7097,0,0
73.8863,0,48,16,1,0,0,0,4.8595,3.7097,0,0
73.8863,0,48,16,1,0,0,0,4.8595,3.7097,0,0
73.8863,0,46,12,1,0,0,0,6.8187,8.3387,0,0
57.6313,0,48,14,1,0,0,0,6.8187,7.2903,0,0
32.51,0,47,14,1,0,0,0,8.778,6.8548,0,0
56.1536,0,36,17,1,0,0,0,8.778,6.5484,0,0
38.4209,0,38,16,1,0,0,0,8.778,0.129,0,0
59.1091,0,48,17,1,1,0,0,8.778,1.8424,0,0
53.1982,0,44,17,1,0,0,0,8.778,3.7097,0,0
41.3763,0,38,16,1,0,0,0,8.778,3.7097,0,0
74.6252,0,39,14,1,0,0,0,8.778,7.2903,0,0
82.7527,0,41,17,1,0,0,0,9.3854,9.4387,0,0
78.3195,0,47,16,1,0,0,0,0.7373,0.871,0,0
78.3195,0,47,16,1,0,0,0,0.7373,0.871,0,0
63.5422,0,46,16,1,0,0,0,2.6965,7.2903,0,0
70.9309,0,30,13,1,0,0,0,2.6965,5.1935,0,0
59.1091,0,52,17,1,0,0,0,3.6762,0.871,0,0
66.4977,0,40,16,1,0,0,0,6.6151,7.2903,0,0
71.6697,0,51,12,0,0,0,0,7.5947,2.6613,0,0
0,0,47,17,1,0,0,0,8.5743,8.671,0,0
67.2366,0,53,16,1,0,0,0,8.5743,9.3871,0,0
62.0645,0,48,16,1,0,0,0,8.5743,9.0806,0,0
66.4977,0,28,15,1,0,0,0,8.5743,2.6613,0,0
62.0645,0,42,17,1,0,0,0,8.5743,4.4516,0,0
73.8863,0,47,16,1,0,0,0,8.5743,1.6129,0,0
51.7204,0,50,14,1,0,0,0,0.5336,9.5403,0,0
0,0,49,12,1,0,0,0,2.4929,1.4339,0,0
85.7081,0,48,15,1,0,0,0,3.4725,1.6129,0,0
0,0,51,17,1,0,0,0,4.4521,0,0,1
99.0077,0,32,17,1,0,0,0,6.4114,4.4516,0,0
97.6777,0,47,16,1,0,0,0,8.3707,8.7742,0,0
110.8295,0,37,17,1,0,0,0,2.2892,5.0403,0,0
88.6636,0,55,17,1,0,0,0,8.167,8.4677,0,0
73.8863,0,49,16,1,0,0,0,4.0448,8.4677,0,0
33.9877,0,50,16,1,0,0,0,7.9633,4.0161,0,0
70.9309,0,28,16,1,0,0,0,7.9633,9.5161,0,0
100.4854,0,42,16,1,0,0,0,3.8411,3.0968,0,0
88.6636,0,45,12,1,0,0,0,7.1487,6.6532,0,0
0.2217,0,54,3,0,1,0,1,0,0,1,1
0,0,54,3,1,1,0,1,0,0,1,1
0,0,54,3,1,1,0,1,0,0,1,1
0,0,54,3,1,1,0,1,0,0,1,1
0,0,53,4,0,1,0,1,0,0,1,1
0,0,51,4,1,1,0,1,0,0,1,1
0,0,51,5,0,1,0,1,0,0,1,1
0,0,46,6,1,1,0,1,0,0,1,1
0,0,53,6,1,0,0,1,0,0,1,1
0,0,41,6,1,1,0,1,0,0,1,1
11.8218,0,45,7,1,1,0,1,0,0,1,1
0,0,53,7,0,0,1,1,0,0,1,1
0,0,47,8,0,0,0,1,0,0,1,1
0,0,55,8,1,1,0,1,0,0,1,1
0,0,55,8,1,0,0,1,0,0,1,1
0,0,53,8,1,1,0,1,0,0,1,1
0,0,41,8,1,0,0,1,0,0,1,1
0,0,45,8,1,0,0,1,0,0,1,1
0,0,45,9,1,1,0,1,0,0,1,1
0,0,46,9,1,0,1,1,0,0,1,1
0,0,48,9,1,0,0,1,0,0,1,1
0,0,46,9,1,0,1,1,0,0,1,1
0,0,45,9,1,1,0,1,0,0,1,1
0,0,54,9,1,0,0,1,0,0,1,1
0.2187,0,23,9,0,1,0,1,0,0,1,1
